mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
20098302457,6,1,11,1,36,2523,0,0,0,239,40,5,6
91275683814,9,20,7,1,45,230,0,0,0,738,500,7,13
91275683814,9,21,7,17,25,971,0,0,0,737,1500,7,13
91275683814,5,22,7,22,7,1164,0,0,0,743,450,7,14
91275683814,5,23,7,2,41,1556,0,0,0,739,450,7,7
91275683814,7,24,7,7,3,2301,0,0,0,735,500,7,8
29320034982,5,29,8,21,23,3471,0,0,0,739,300,1,3
29320034982,1,30,8,8,3,2041,0,0,0,746,1000,1,14
29320034982,4,31,8,4,38,1082,0,2,100,740,0,1,16
29320034982,10,1,9,2,26,1656,99,0,0,118,0,1,2
29320034982,8,2,9,18,53,1124,0,0,0,742,450,1,13
81344776135,3,28,1,13,37,2353,0,0,0,745,90,2,3
81344776135,1,29,1,12,54,3564,0,0,0,746,250,2,8
81344776135,6,30,1,2,5,1613,0,0,0,307,100,2,4
81344776135,3,31,1,9,30,1787,0,0,0,736,30,2,16
81344776135,6,1,2,3,51,1802,0,0,0,725,20,2,16
44198354205,8,9,2,7,49,985,0,0,0,741,750,4,2
44198354205,1,10,2,1,59,3009,0,0,0,746,1000,4,15
44198354205,4,11,2,3,33,1896,0,3,100,740,0,4,6
44198354205,7,12,2,18,47,1876,0,0,0,735,1250,4,11
44198354205,1,13,2,11,34,807,0,0,0,746,1250,4,9
76761130219,2,2,3,14,51,601,0,0,0,734,200,6,7
76761130219,6,3,3,12,2,1994,0,0,0,55,20,6,10
76761130219,4,4,3,3,50,845,0,4,200,740,0,6,15
76761130219,6,5,3,7,38,1603,0,0,0,160,40,6,7
76761130219,4,6,3,23,22,3371,0,1,50,740,0,6,4
67896937502,7,9,4,4,29,1447,0,0,0,735,1000,9,1
67896937502,8,10,4,1,11,635,0,0,0,744,300,9,11
67896937502,10,11,4,6,22,768,194,0,0,153,1,9,13
67896937502,11,12,4,21,6,2175,0,0,0,747,3000,9,16
67896937502,5,13,4,9,12,3040,0,0,0,743,450,9,10
93309585295,1,29,10,9,22,2819,0,0,0,746,1250,16,1
93309585295,6,30,10,17,26,2198,0,0,0,406,80,16,9
93309585295,1,31,10,13,20,1486,0,0,0,746,1000,16,16
93309585295,4,1,11,14,47,2831,0,4,20,740,0,16,5
93309585295,11,2,11,22,23,3582,0,0,0,747,4000,16,16
85747650132,2,29,1,19,8,380,0,0,0,733,200,2,4
85747650132,3,30,1,16,25,169,0,0,0,736,30,2,14
85747650132,11,31,1,20,15,3053,0,0,0,747,3000,2,11
85747650132,4,1,2,19,56,3221,0,2,50,740,0,2,2
85747650132,9,2,2,4,17,1411,0,0,0,737,1000,2,8
28866224319,3,27,12,17,38,3053,0,0,0,745,120,2,15
28866224319,3,28,12,5,5,1144,0,0,0,745,30,2,8
28866224319,11,29,12,4,12,775,0,0,0,747,1000,2,8
28866224319,9,30,12,19,21,2390,0,0,0,738,1500,2,12
28866224319,11,31,12,5,40,1980,0,0,0,747,2000,2,6
40437501062,8,9,10,17,11,2102,0,0,0,741,300,10,2
40437501062,3,10,10,6,25,156,0,0,0,736,60,10,11
40437501062,6,11,10,17,41,3218,0,0,0,14,100,10,4
40437501062,9,12,10,18,31,1167,0,0,0,738,500,10,15
40437501062,8,13,10,0,11,956,0,0,0,742,150,10,1
45773662796,5,24,5,9,43,3532,0,0,0,743,750,1,5
45773662796,8,25,5,16,40,1636,0,0,0,744,150,1,15
45773662796,11,26,5,5,1,2729,0,0,0,747,1000,1,2
45773662796,8,27,5,16,35,3178,0,0,0,741,750,1,10
45773662796,3,28,5,10,4,2750,0,0,0,745,120,1,9
62186039300,7,11,4,16,39,2792,0,0,0,735,1250,9,8
62186039300,5,12,4,14,45,488,0,0,0,743,750,9,3
62186039300,3,13,4,21,18,2362,0,0,0,736,150,9,14
62186039300,5,14,4,17,45,1801,0,0,0,739,750,9,14
62186039300,3,15,4,14,40,1845,0,0,0,736,120,9,8
84688477043,2,5,1,16,48,1179,0,0,0,734,250,12,14
84688477043,1,6,1,13,46,1642,0,0,0,746,1000,12,11
84688477043,11,7,1,20,58,3036,0,0,0,747,3000,12,3
84688477043,1,8,1,5,17,3009,0,0,0,746,250,12,3
84688477043,4,9,1,1,42,3485,0,4,50,740,0,12,10
14449161578,4,21,3,3,10,2833,0,4,10,740,0,2,13
14449161578,7,22,3,4,8,550,0,0,0,735,1000,2,7
14449161578,4,23,3,0,34,1172,0,1,50,740,0,2,9
14449161578,9,24,3,23,51,505,0,0,0,738,1500,2,1
14449161578,3,25,3,21,0,2440,0,0,0,736,30,2,12
64771346605,3,26,5,4,42,2366,0,0,0,745,60,13,15
64771346605,1,27,5,20,50,857,0,0,0,746,750,13,2
64771346605,6,28,5,1,53,1999,0,0,0,367,80,13,16
64771346605,8,29,5,22,5,1075,0,0,0,741,750,13,13
64771346605,11,30,5,14,18,1587,0,0,0,747,3000,13,1
60076015140,7,31,10,5,29,2928,0,0,0,735,1250,15,12
60076015140,11,1,11,1,40,3288,0,0,0,747,3000,15,15
60076015140,2,2,11,7,46,1681,0,0,0,734,200,15,8
60076015140,6,3,11,6,50,236,0,0,0,676,60,15,6
60076015140,6,4,11,1,50,2661,0,0,0,132,40,15,5
69849331889,3,27,10,23,19,1385,0,0,0,745,60,16,9
69849331889,9,28,10,4,55,3101,0,0,0,738,500,16,15
69849331889,9,29,10,16,51,1755,0,0,0,737,2500,16,5
69849331889,3,30,10,1,24,1856,0,0,0,736,120,16,4
69849331889,3,31,10,13,9,123,0,0,0,745,30,16,7
10157425723,9,8,4,21,37,2535,0,0,0,738,2500,9,14
10157425723,4,9,4,6,30,96,0,1,100,740,0,9,3
10157425723,3,10,4,3,44,1475,0,0,0,745,90,9,12
10157425723,8,11,4,23,11,2792,0,0,0,742,300,9,8
10157425723,3,12,4,21,32,3475,0,0,0,745,150,9,11
11007804757,9,14,1,23,42,365,0,0,0,737,2000,13,10
11007804757,10,15,1,13,15,1796,163,0,0,679,1,13,12
11007804757,1,16,1,18,2,3384,0,0,0,746,1250,13,12
11007804757,7,17,1,17,21,3308,0,0,0,735,1000,13,10
11007804757,3,18,1,10,19,3422,0,0,0,736,90,13,16
86145939293,6,6,1,8,1,2083,0,0,0,290,80,8,10
86145939293,7,7,1,19,36,2059,0,0,0,735,500,8,1
86145939293,1,8,1,15,15,1220,0,0,0,746,500,8,15
86145939293,4,9,1,12,21,1125,0,4,100,740,0,8,7
86145939293,6,10,1,3,12,291,0,0,0,547,20,8,9
99706711935,9,1,2,5,0,1479,0,0,0,737,500,6,8
99706711935,10,2,2,3,12,0,101,0,0,509,0,6,12
99706711935,6,3,2,17,36,3173,0,0,0,41,60,6,5
99706711935,6,4,2,2,27,1434,0,0,0,333,20,6,10
99706711935,11,5,2,6,57,289,0,0,0,747,1000,6,3
22469857100,2,4,2,18,42,243,0,0,0,734,100,13,12
22469857100,6,5,2,8,12,2630,0,0,0,240,40,13,6
22469857100,10,6,2,3,50,854,54,0,0,510,0,13,2
22469857100,3,7,2,20,39,1277,0,0,0,745,30,13,3
22469857100,5,8,2,6,16,1273,0,0,0,739,150,13,4
91976768396,3,10,1,2,45,2594,0,0,0,736,30,10,1
91976768396,5,11,1,13,47,643,0,0,0,743,450,10,13
91976768396,6,12,1,1,31,816,0,0,0,653,20,10,9
91976768396,8,13,1,23,45,199,0,0,0,742,750,10,10
91976768396,6,14,1,10,47,276,0,0,0,702,20,10,13
36081822662,2,19,6,3,13,2519,0,0,0,734,50,11,2
36081822662,9,20,6,9,45,1887,0,0,0,738,1500,11,4
36081822662,8,21,6,4,32,1199,0,0,0,742,300,11,3
36081822662,3,22,6,19,17,3382,0,0,0,736,150,11,14
36081822662,5,23,6,15,3,2727,0,0,0,739,600,11,15
73372769806,3,13,8,15,58,1569,0,0,0,745,150,7,2
73372769806,3,14,8,2,38,3290,0,0,0,745,90,7,1
73372769806,8,15,8,3,0,1913,0,0,0,742,600,7,16
73372769806,10,16,8,20,8,717,224,0,0,722,1,7,6
73372769806,3,17,8,6,0,870,0,0,0,736,120,7,1
21541428479,3,23,5,17,3,3061,0,0,0,745,120,6,4
21541428479,11,24,5,23,14,2298,0,0,0,747,5000,6,10
21541428479,10,25,5,10,46,0,199,0,0,338,1,6,4
21541428479,5,26,5,11,0,649,0,0,0,739,600,6,13
21541428479,7,27,5,20,50,2102,0,0,0,735,250,6,15
54187830843,11,24,10,12,2,2868,0,0,0,747,5000,10,9
54187830843,1,25,10,15,16,3004,0,0,0,746,250,10,6
54187830843,11,26,10,16,20,3435,0,0,0,747,5000,10,10
54187830843,11,27,10,11,2,2594,0,0,0,747,1000,10,8
54187830843,8,28,10,0,56,2826,0,0,0,741,450,10,12
74360498212,5,1,10,13,23,451,0,0,0,739,600,10,2
74360498212,1,2,10,8,52,2976,0,0,0,746,1000,10,10
74360498212,3,3,10,9,51,2403,0,0,0,736,60,10,2
74360498212,9,4,10,19,48,2404,0,0,0,738,2000,10,5
74360498212,9,5,10,5,13,1473,0,0,0,737,2500,10,13
35456277157,4,10,3,9,43,1191,0,4,5,740,0,12,1
35456277157,7,11,3,16,14,2970,0,0,0,735,500,12,9
35456277157,3,12,3,4,1,2753,0,0,0,736,30,12,2
35456277157,10,13,3,10,16,1404,181,0,0,209,1,12,10
35456277157,9,14,3,20,13,3468,0,0,0,738,2000,12,4
31783501597,2,12,5,11,21,1504,0,0,0,733,150,10,4
31783501597,10,13,5,5,23,0,83,0,0,332,0,10,1
31783501597,7,14,5,0,57,2172,0,0,0,735,1000,10,9
31783501597,2,15,5,21,49,1099,0,0,0,733,100,10,6
31783501597,3,16,5,22,47,2226,0,0,0,745,150,10,2
88417390063,5,29,12,18,43,3460,0,0,0,739,450,5,7
88417390063,5,30,12,12,46,269,0,0,0,739,150,5,11
88417390063,4,31,12,20,3,1792,0,4,200,740,0,5,2
88417390063,5,1,1,21,29,601,0,0,0,739,600,5,13
88417390063,4,2,1,17,43,812,0,3,150,740,0,5,12
20327793956,11,18,4,14,55,2187,0,0,0,747,2000,16,12
20327793956,8,19,4,17,5,2628,0,0,0,741,750,16,3
20327793956,10,20,4,8,21,1540,69,0,0,395,0,16,5
20327793956,8,21,4,1,27,1503,0,0,0,742,600,16,3
20327793956,9,22,4,15,44,814,0,0,0,737,1000,16,14
74409986205,2,22,9,21,52,2860,0,0,0,734,250,6,13
74409986205,11,23,9,1,0,3134,0,0,0,747,1000,6,7
74409986205,8,24,9,13,4,2037,0,0,0,741,750,6,16
74409986205,5,25,9,11,2,2506,0,0,0,739,150,6,9
74409986205,6,26,9,20,1,1668,0,0,0,684,100,6,2
35525986353,11,25,6,4,9,1338,0,0,0,747,2000,11,3
35525986353,8,26,6,14,31,1339,0,0,0,744,300,11,9
35525986353,4,27,6,3,45,2921,0,2,10,740,0,11,10
35525986353,7,28,6,6,8,2851,0,0,0,735,750,11,8
35525986353,4,29,6,17,30,3007,0,2,5,740,0,11,12
60425773122,5,9,3,0,7,715,0,0,0,743,600,5,10
60425773122,7,10,3,1,9,1286,0,0,0,735,1000,5,10
60425773122,5,11,3,22,24,3353,0,0,0,743,450,5,2
60425773122,11,12,3,15,40,1178,0,0,0,747,3000,5,13
60425773122,7,13,3,6,22,1011,0,0,0,735,1250,5,3
77593794100,11,24,1,23,51,3326,0,0,0,747,4000,4,11
77593794100,5,25,1,7,10,410,0,0,0,743,450,4,13
77593794100,5,26,1,7,41,3392,0,0,0,743,300,4,6
77593794100,11,27,1,3,8,2339,0,0,0,747,3000,4,2
77593794100,6,28,1,22,0,179,0,0,0,625,20,4,2
91538376830,2,18,12,19,50,3005,0,0,0,733,50,14,4
91538376830,9,19,12,20,49,1396,0,0,0,738,2000,14,4
91538376830,1,20,12,13,16,3217,0,0,0,746,250,14,5
91538376830,11,21,12,10,41,109,0,0,0,747,1000,14,1
91538376830,5,22,12,10,23,3306,0,0,0,739,450,14,12
44262756787,11,12,5,17,28,2422,0,0,0,747,5000,6,15
44262756787,1,13,5,22,8,2894,0,0,0,746,500,6,10
44262756787,10,14,5,9,44,1287,215,0,0,605,1,6,9
44262756787,7,15,5,1,11,1187,0,0,0,735,1000,6,13
44262756787,6,16,5,5,12,1758,0,0,0,211,40,6,16
59906886455,5,29,2,23,14,419,0,0,0,743,600,3,11
59906886455,1,1,3,0,11,1629,0,0,0,746,500,3,10
59906886455,10,2,3,19,27,921,113,0,0,518,0,3,14
59906886455,10,3,3,16,7,921,98,0,0,515,0,3,4
59906886455,1,4,3,8,50,3251,0,0,0,746,500,3,10
14364669381,10,26,10,16,16,823,177,0,0,240,1,13,12
14364669381,1,27,10,12,21,1529,0,0,0,746,500,13,11
14364669381,9,28,10,17,32,3198,0,0,0,738,1000,13,2
14364669381,4,29,10,20,13,383,0,3,50,740,0,13,16
14364669381,4,30,10,18,43,3285,0,2,200,740,0,13,4
31849787019,4,4,5,8,16,1538,0,2,10,740,0,15,10
31849787019,6,5,5,22,39,1353,0,0,0,413,60,15,5
31849787019,6,6,5,18,50,710,0,0,0,287,20,15,7
31849787019,2,7,5,14,19,3205,0,0,0,733,50,15,5
31849787019,7,8,5,3,26,1427,0,0,0,735,1250,15,6
34383008187,5,17,7,4,55,969,0,0,0,739,300,7,11
34383008187,2,18,7,21,35,2762,0,0,0,734,200,7,7
34383008187,4,19,7,7,29,2445,0,3,200,740,0,7,13
34383008187,2,20,7,12,14,318,0,0,0,734,100,7,11
34383008187,10,21,7,14,20,166,87,0,0,623,0,7,7
77356706942,7,12,7,23,58,3573,0,0,0,735,1000,4,4
77356706942,6,13,7,22,38,1650,0,0,0,546,60,4,5
77356706942,8,14,7,1,56,2778,0,0,0,741,750,4,2
77356706942,4,15,7,13,52,752,0,2,200,740,0,4,15
77356706942,5,16,7,2,39,38,0,0,0,739,300,4,10
60250408591,4,19,9,2,41,52,0,3,100,740,0,4,4
60250408591,9,20,9,7,31,2108,0,0,0,737,1000,4,7
60250408591,9,21,9,12,34,542,0,0,0,738,1500,4,11
60250408591,4,22,9,7,20,1436,0,2,5,740,0,4,11
60250408591,8,23,9,18,22,1723,0,0,0,744,300,4,8
63179687466,10,29,9,14,10,2159,199,0,0,448,1,1,6
63179687466,6,30,9,8,32,1670,0,0,0,458,100,1,13
63179687466,2,1,10,23,33,1287,0,0,0,734,50,1,11
63179687466,6,2,10,5,1,1523,0,0,0,476,20,1,16
63179687466,10,3,10,11,25,2159,144,0,0,66,1,1,15
93048152812,4,15,11,12,17,392,0,4,20,740,0,6,13
93048152812,3,16,11,18,7,3121,0,0,0,736,120,6,2
93048152812,3,17,11,19,57,1873,0,0,0,745,30,6,1
93048152812,4,18,11,21,27,793,0,2,150,740,0,6,6
93048152812,10,19,11,0,18,2686,90,0,0,315,0,6,7
16736899650,10,18,6,20,14,1291,109,0,0,163,0,2,9
16736899650,4,19,6,5,5,1191,0,1,5,740,0,2,6
16736899650,5,20,6,20,53,804,0,0,0,743,750,2,16
16736899650,4,21,6,4,49,725,0,1,100,740,0,2,8
16736899650,3,22,6,6,53,1633,0,0,0,736,30,2,1
91166889923,2,17,1,6,48,2093,0,0,0,734,250,3,12
91166889923,3,18,1,2,0,1562,0,0,0,736,60,3,8
91166889923,4,19,1,3,41,1204,0,2,20,740,0,3,16
91166889923,4,20,1,23,7,315,0,1,150,740,0,3,3
91166889923,6,21,1,2,48,2867,0,0,0,452,100,3,14
44310193603,5,20,4,3,38,2706,0,0,0,739,750,15,9
44310193603,11,21,4,23,0,1077,0,0,0,747,2000,15,13
44310193603,9,22,4,9,17,3269,0,0,0,737,1000,15,5
44310193603,6,23,4,15,1,3284,0,0,0,640,80,15,7
44310193603,7,24,4,19,27,569,0,0,0,735,1250,15,8
42029749222,3,25,3,2,36,2568,0,0,0,745,120,16,1
42029749222,1,26,3,9,43,2419,0,0,0,746,1250,16,4
42029749222,5,27,3,4,36,1167,0,0,0,743,300,16,16
42029749222,5,28,3,8,38,2835,0,0,0,739,600,16,13
42029749222,7,29,3,16,0,848,0,0,0,735,750,16,16
51128013729,2,22,12,15,4,2702,0,0,0,733,50,8,1
51128013729,9,23,12,1,16,3360,0,0,0,738,500,8,14
51128013729,8,24,12,17,42,266,0,0,0,742,300,8,8
51128013729,8,25,12,23,40,2699,0,0,0,742,750,8,11
51128013729,7,26,12,12,59,1559,0,0,0,735,500,8,5
44164782463,5,8,8,15,33,484,0,0,0,743,600,6,6
44164782463,2,9,8,2,10,3506,0,0,0,734,200,6,1
44164782463,4,10,8,19,29,2073,0,2,10,740,0,6,12
44164782463,6,11,8,17,43,2898,0,0,0,284,100,6,2
44164782463,10,12,8,4,24,0,144,0,0,724,1,6,10
39961948326,1,6,5,18,43,2307,0,0,0,746,500,1,12
39961948326,11,7,5,6,37,350,0,0,0,747,2000,1,10
39961948326,11,8,5,10,9,3466,0,0,0,747,3000,1,1
39961948326,9,9,5,18,18,1504,0,0,0,738,1500,1,14
39961948326,5,10,5,8,50,6,0,0,0,739,300,1,6
38291775384,9,13,7,22,58,2057,0,0,0,738,500,12,12
38291775384,1,14,7,2,14,2080,0,0,0,746,1000,12,7
38291775384,2,15,7,6,31,860,0,0,0,733,50,12,12
38291775384,1,16,7,8,28,763,0,0,0,746,250,12,2
38291775384,1,17,7,22,27,2102,0,0,0,746,1000,12,13
52329056093,4,28,7,0,50,43,0,4,150,740,0,8,4
52329056093,1,29,7,7,56,2340,0,0,0,746,1000,8,2
52329056093,6,30,7,22,50,3178,0,0,0,264,60,8,7
52329056093,9,31,7,5,57,2329,0,0,0,738,1000,8,15
52329056093,1,1,8,22,43,2546,0,0,0,746,500,8,7
27908757496,1,11,3,22,50,3367,0,0,0,746,750,8,10
27908757496,1,12,3,3,22,917,0,0,0,746,250,8,9
27908757496,9,13,3,15,5,156,0,0,0,738,2000,8,3
27908757496,6,14,3,15,22,3165,0,0,0,500,60,8,16
27908757496,5,15,3,11,44,67,0,0,0,739,150,8,1
19424082476,11,4,2,21,12,3281,0,0,0,747,5000,8,10
19424082476,8,5,2,12,52,2049,0,0,0,742,150,8,1
19424082476,5,6,2,11,56,3548,0,0,0,743,150,8,16
19424082476,6,7,2,1,36,183,0,0,0,191,80,8,8
19424082476,11,8,2,21,34,2324,0,0,0,747,4000,8,2
72117093194,6,20,9,6,58,2413,0,0,0,612,60,4,7
72117093194,5,21,9,22,29,768,0,0,0,743,450,4,16
72117093194,8,22,9,0,35,2396,0,0,0,741,750,4,3
72117093194,6,23,9,12,57,177,0,0,0,569,100,4,13
72117093194,4,24,9,13,25,1267,0,2,50,740,0,4,9
47100340688,10,7,8,15,57,1357,229,0,0,172,1,13,7
47100340688,3,8,8,17,38,2008,0,0,0,745,120,13,9
47100340688,7,9,8,16,14,1514,0,0,0,735,1000,13,11
47100340688,8,10,8,9,28,1936,0,0,0,741,300,13,3
47100340688,2,11,8,22,38,1016,0,0,0,734,50,13,10
97704749327,10,10,4,10,43,451,200,0,0,502,1,5,7
97704749327,3,11,4,11,50,1783,0,0,0,745,90,5,16
97704749327,1,12,4,21,59,661,0,0,0,746,1000,5,4
97704749327,6,13,4,15,56,2395,0,0,0,268,100,5,15
97704749327,4,14,4,8,36,147,0,2,5,740,0,5,11
29434193012,5,11,9,22,9,1512,0,0,0,739,750,3,14
29434193012,5,12,9,7,21,2595,0,0,0,739,600,3,10
29434193012,2,13,9,6,44,3125,0,0,0,733,100,3,4
29434193012,4,14,9,0,18,2961,0,4,150,740,0,3,3
29434193012,6,15,9,19,43,2196,0,0,0,673,100,3,1
78814575864,8,28,9,2,14,3290,0,0,0,741,450,6,12
78814575864,9,29,9,12,59,2422,0,0,0,737,2500,6,5
78814575864,8,30,9,3,0,1676,0,0,0,741,150,6,8
78814575864,6,1,10,15,17,2975,0,0,0,577,100,6,5
78814575864,5,2,10,19,30,2702,0,0,0,739,450,6,15
90333234955,1,15,7,14,35,1180,0,0,0,746,500,9,10
90333234955,6,16,7,12,53,1866,0,0,0,697,100,9,9
90333234955,10,17,7,11,37,3193,73,0,0,141,0,9,7
90333234955,7,18,7,21,38,986,0,0,0,735,250,9,6
90333234955,6,19,7,7,32,990,0,0,0,339,40,9,16
60295879925,7,20,1,18,3,344,0,0,0,735,1000,9,8
60295879925,10,21,1,18,50,398,91,0,0,553,0,9,10
60295879925,4,22,1,0,23,662,0,1,20,740,0,9,6
60295879925,6,23,1,1,40,3269,0,0,0,103,100,9,15
60295879925,7,24,1,8,33,567,0,0,0,735,250,9,13
86805858091,1,28,11,19,16,2360,0,0,0,746,1250,12,4
86805858091,6,29,11,16,44,2247,0,0,0,632,60,12,4
86805858091,11,30,11,1,18,3514,0,0,0,747,5000,12,7
86805858091,10,1,12,22,56,287,54,0,0,687,0,12,13
86805858091,9,2,12,6,42,1794,0,0,0,737,1000,12,9
61213006145,8,9,3,16,38,3352,0,0,0,742,600,14,12
61213006145,1,10,3,6,49,3262,0,0,0,746,250,14,8
61213006145,9,11,3,12,5,1813,0,0,0,737,500,14,4
61213006145,10,12,3,1,29,1135,75,0,0,677,0,14,14
61213006145,7,13,3,3,42,1968,0,0,0,735,500,14,10
72421157413,3,3,2,10,10,2954,0,0,0,745,150,2,6
72421157413,1,4,2,11,22,1665,0,0,0,746,1250,2,13
72421157413,4,5,2,7,22,2547,0,2,100,740,0,2,8
72421157413,9,6,2,7,6,1920,0,0,0,738,2000,2,13
72421157413,9,7,2,3,0,3224,0,0,0,738,2500,2,14
73873082385,1,7,11,13,52,1556,0,0,0,746,1250,13,9
73873082385,2,8,11,14,25,1890,0,0,0,733,150,13,14
73873082385,11,9,11,0,55,2995,0,0,0,747,1000,13,7
73873082385,11,10,11,19,0,328,0,0,0,747,2000,13,1
73873082385,10,11,11,5,36,762,115,0,0,502,0,13,10
80395748012,3,19,7,2,31,1046,0,0,0,736,150,3,1
80395748012,10,20,7,12,6,2533,160,0,0,202,1,3,15
80395748012,10,21,7,6,19,2533,234,0,0,505,1,3,7
80395748012,2,22,7,9,14,1969,0,0,0,734,200,3,13
80395748012,9,23,7,19,23,3314,0,0,0,738,500,3,12
54946820415,5,14,2,21,44,2050,0,0,0,743,600,2,4
54946820415,8,15,2,21,31,1852,0,0,0,741,300,2,15
54946820415,4,16,2,12,39,255,0,4,100,740,0,2,2
54946820415,10,17,2,19,30,1786,208,0,0,364,1,2,4
54946820415,9,18,2,4,13,3367,0,0,0,737,1500,2,9
78055959671,8,2,10,19,29,1820,0,0,0,742,750,8,2
78055959671,4,3,10,13,2,3513,0,4,150,740,0,8,11
78055959671,6,4,10,2,30,2503,0,0,0,474,20,8,11
78055959671,11,5,10,23,54,2456,0,0,0,747,1000,8,16
78055959671,9,6,10,5,7,1145,0,0,0,738,2000,8,6
91568967809,5,14,12,16,44,1892,0,0,0,743,600,1,14
91568967809,1,15,12,12,12,3052,0,0,0,746,500,1,8
91568967809,10,16,12,11,23,975,189,0,0,517,1,1,5
91568967809,8,17,12,23,53,1006,0,0,0,742,300,1,13
91568967809,10,18,12,18,49,975,215,0,0,14,1,1,7
16931502847,8,8,12,14,39,1763,0,0,0,741,150,4,9
16931502847,1,9,12,11,11,1652,0,0,0,746,500,4,7
16931502847,11,10,12,20,37,1618,0,0,0,747,5000,4,7
16931502847,5,11,12,1,9,118,0,0,0,743,450,4,5
16931502847,11,12,12,3,35,2925,0,0,0,747,5000,4,14
26924284495,11,19,7,7,35,1578,0,0,0,747,4000,5,5
26924284495,7,20,7,4,2,706,0,0,0,735,250,5,5
26924284495,5,21,7,16,35,3261,0,0,0,743,300,5,13
26924284495,4,22,7,9,52,3047,0,4,200,740,0,5,16
26924284495,3,23,7,19,53,1987,0,0,0,736,120,5,16
64986364333,6,8,11,22,31,247,0,0,0,464,60,16,5
64986364333,8,9,11,16,45,63,0,0,0,742,150,16,14
64986364333,3,10,11,4,42,2910,0,0,0,736,90,16,8
64986364333,8,11,11,0,32,355,0,0,0,742,450,16,16
64986364333,10,12,11,1,32,0,115,0,0,459,0,16,5
91150897157,11,12,1,14,15,2568,0,0,0,747,3000,13,11
91150897157,1,13,1,13,52,532,0,0,0,746,750,13,12
91150897157,11,14,1,3,57,3341,0,0,0,747,2000,13,7
91150897157,9,15,1,12,51,799,0,0,0,738,1500,13,8
91150897157,11,16,1,0,16,192,0,0,0,747,4000,13,2
53520205990,2,15,10,10,40,1797,0,0,0,733,100,13,5
53520205990,9,16,10,19,42,3107,0,0,0,737,1500,13,5
53520205990,6,17,10,23,56,1078,0,0,0,286,100,13,8
53520205990,2,18,10,3,19,1192,0,0,0,733,100,13,4
53520205990,8,19,10,15,25,2037,0,0,0,741,750,13,13
82070305665,11,1,4,11,39,1154,0,0,0,747,5000,12,4
82070305665,10,2,4,13,46,674,168,0,0,242,1,12,1
82070305665,11,3,4,2,28,1392,0,0,0,747,3000,12,2
82070305665,6,4,4,12,10,260,0,0,0,3,100,12,12
82070305665,1,5,4,1,54,1274,0,0,0,746,1000,12,14
54888436602,2,20,1,16,10,1289,0,0,0,733,150,3,9
54888436602,8,21,1,3,16,1027,0,0,0,744,150,3,3
54888436602,7,22,1,11,29,238,0,0,0,735,250,3,9
54888436602,5,23,1,7,0,1575,0,0,0,739,450,3,13
54888436602,1,24,1,0,42,706,0,0,0,746,250,3,11
70587190333,3,10,6,18,42,2094,0,0,0,745,150,12,7
70587190333,7,11,6,11,0,3489,0,0,0,735,750,12,15
70587190333,5,12,6,2,42,1145,0,0,0,739,750,12,6
70587190333,4,13,6,0,57,2384,0,2,150,740,0,12,15
70587190333,7,14,6,13,26,3109,0,0,0,735,750,12,15
23521958124,3,10,2,15,9,1950,0,0,0,745,120,3,12
23521958124,8,11,2,5,47,545,0,0,0,741,150,3,5
23521958124,8,12,2,9,35,1720,0,0,0,741,750,3,6
23521958124,8,13,2,0,21,19,0,0,0,744,150,3,14
23521958124,8,14,2,16,26,2253,0,0,0,742,600,3,4
94473275710,7,4,5,12,20,2232,0,0,0,735,500,10,3
94473275710,5,5,5,9,8,1189,0,0,0,739,450,10,12
94473275710,3,6,5,9,21,761,0,0,0,736,120,10,16
94473275710,5,7,5,2,38,629,0,0,0,739,150,10,5
94473275710,1,8,5,1,12,949,0,0,0,746,250,10,1
32185284840,6,5,5,17,49,1796,0,0,0,332,40,13,7
32185284840,4,6,5,14,42,2920,0,2,10,740,0,13,6
32185284840,4,7,5,9,43,1465,0,1,150,740,0,13,10
32185284840,8,8,5,10,32,1668,0,0,0,744,750,13,15
32185284840,1,9,5,11,56,1028,0,0,0,746,500,13,13
40967878899,7,28,4,4,17,3386,0,0,0,735,1000,6,9
40967878899,7,29,4,8,41,868,0,0,0,735,250,6,7
40967878899,6,30,4,23,49,1628,0,0,0,196,40,6,16
40967878899,7,1,5,15,36,3373,0,0,0,735,1000,6,3
40967878899,3,2,5,20,24,634,0,0,0,736,150,6,15
59386954124,10,7,6,4,39,2590,140,0,0,361,1,7,13
59386954124,9,8,6,18,42,1753,0,0,0,738,1500,7,12
59386954124,4,9,6,23,29,1602,0,3,150,740,0,7,3
59386954124,8,10,6,23,34,2250,0,0,0,742,600,7,2
59386954124,11,11,6,11,52,2866,0,0,0,747,5000,7,3
69192703845,6,8,10,3,11,354,0,0,0,64,20,2,16
69192703845,4,9,10,4,26,1455,0,2,200,740,0,2,5
69192703845,8,10,10,9,9,639,0,0,0,744,300,2,12
69192703845,7,11,10,16,11,1704,0,0,0,735,1000,2,8
69192703845,8,12,10,7,39,2928,0,0,0,744,150,2,15
78062765610,6,13,10,12,23,98,0,0,0,541,40,3,8
78062765610,8,14,10,4,54,3262,0,0,0,741,150,3,14
78062765610,8,15,10,13,35,42,0,0,0,744,600,3,6
78062765610,10,16,10,16,41,0,69,0,0,65,0,3,6
