activity_id,mobile_number,activity,date,date(time),duration(min),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
323929,15428597265,text,1/3/2020,22:01,0:00:36,191,,,78571599953,1.5,San Juan,16
204197,15428597265,youtube,1/4/2020,12:24,0:46:36,,,,youtube.com,1000,San Juan,15
343654,15428597265,text,1/5/2020,19:34,0:00:36,240,,,54609275581,1.91,San Juan,10
620330,15428597265,online_support,1/6/2020,4:27,0:08:46,,,,technical_support,90,San Juan,14
787059,15428597265,twitter,1/7/2020,8:23,0:08:30,,,,twitter.com,500,San Juan,11
732042,73718439587,online_consultation,8/20/2020,13:13,0:01:23,,,,medical_consultation,600,Malabon,5
432091,73718439587,online_shopping,8/21/2020,11:09,0:20:47,,,,shopee,300,Malabon,10
220390,73718439587,online_consultation,8/22/2020,13:09,0:05:56,,,,medical_consultation,450,Malabon,5
640412,73718439587,load,8/23/2020,10:15,0:47:56,,Regular Load,5,loading,,Malabon,9
656823,73718439587,online_support,8/24/2020,21:11,0:41:19,,,,technical_support,120,Malabon,11
142664,61342085074,load,2/16/2020,8:04,0:14:18,,GoSakto90,150,loading,,Paranaque,16
963133,61342085074,online_consultation,2/17/2020,14:20,0:19:30,,,,technical_consultation,750,Paranaque,11
480755,61342085074,facebook,2/18/2020,9:06,0:29:21,,,,facebook.com,1000,Paranaque,14
278173,61342085074,online_shopping,2/19/2020,23:15,0:12:52,,,,lazada,300,Paranaque,6
328238,61342085074,online_shopping,2/20/2020,17:26,0:03:56,,,,lazada,750,Paranaque,2
878378,31884352107,online_game,7/22/2020,7:39,0:39:04,,,,game b,500,San Juan,6
515230,31884352107,bank,7/23/2020,8:33,0:27:21,,,,bpi,50,San Juan,10
519451,31884352107,online_consultation,7/24/2020,9:09,0:26:41,,,,medical_consultation,750,San Juan,13
335682,31884352107,call,7/25/2020,2:55,0:10:23,,,,74072760453,40,San Juan,7
894814,31884352107,online_game,7/26/2020,15:46,0:15:57,,,,game a,2500,San Juan,4
229694,74072760453,online_game,9/27/2020,8:58,0:45:00,,,,game b,2000,Paranaque,14
840399,74072760453,online_shopping,9/28/2020,22:22,0:23:21,,,,lazada,450,Paranaque,10
979123,74072760453,youtube,9/29/2020,15:32,0:11:54,,,,youtube.com,1000,Paranaque,1
945899,74072760453,facebook,9/30/2020,3:40,0:23:29,,,,facebook.com,1250,Paranaque,1
583148,74072760453,online_game,10/1/2020,22:07,0:00:40,,,,game b,1500,Paranaque,2
598867,54450806355,online_shopping,4/28/2020,12:44,0:05:59,,,,lazada,300,Marikina,2
718616,54450806355,online_consultation,4/29/2020,16:26,0:13:13,,,,technical_consultation,150,Marikina,11
972164,54450806355,online_consultation,4/30/2020,14:22,0:03:01,,,,technical_consultation,300,Marikina,10
994733,54450806355,online_game,5/1/2020,14:26,0:47:28,,,,game a,2500,Marikina,5
498594,54450806355,online_game,5/2/2020,19:10,0:24:43,,,,game a,1000,Marikina,9
450075,76343108940,twitter,2/29/2020,1:55,0:52:51,,,,twitter.com,1000,Mandaluyong,6
924095,76343108940,online_support,3/1/2020,14:31,0:11:43,,,,technical_support,90,Mandaluyong,11
922752,76343108940,online_consultation,3/2/2020,21:55,0:06:03,,,,school_consultation,600,Mandaluyong,1
734866,76343108940,text,3/3/2020,23:50,0:08:40,148,,,41245072681,1.16,Mandaluyong,2
940432,76343108940,load,3/4/2020,11:40,0:55:07,,GoSakto90,50,loading,,Mandaluyong,3
446475,73577532815,facebook,12/26/2020,17:40,0:25:13,,,,facebook.com,750,Navotas,15
156307,73577532815,twitter,12/27/2020,21:27,0:34:35,,,,twitter.com,250,Navotas,3
734031,73577532815,online_shopping,12/28/2020,16:00,0:41:23,,,,lazada,300,Navotas,10
984634,73577532815,bank,12/29/2020,21:25,0:19:14,,,,bpi,200,Navotas,7
841643,73577532815,online_consultation,12/30/2020,8:42,0:26:42,,,,medical_consultation,600,Navotas,5
561892,59586887595,online_consultation,6/24/2020,17:13,0:47:20,,,,school_consultation,300,Mandaluyong,12
630952,59586887595,call,6/25/2020,14:14,0:16:05,,,,29328982331,80,Mandaluyong,1
727050,59586887595,youtube,6/26/2020,9:09,0:09:37,,,,youtube.com,4000,Mandaluyong,4
622679,59586887595,online_consultation,6/27/2020,1:42,0:56:14,,,,school_consultation,600,Mandaluyong,3
866474,59586887595,youtube,6/28/2020,18:42,0:42:16,,,,youtube.com,4000,Mandaluyong,10
953049,69223959206,online_shopping,10/31/2020,7:00,0:20:45,,,,lazada,150,Pasay,10
331639,69223959206,load,11/1/2020,18:17,0:54:52,,GoSakto70,50,loading,,Pasay,10
565680,69223959206,text,11/2/2020,6:13,0:23:23,145,,,93391654487,1.15,Pasay,2
615626,69223959206,bank,11/3/2020,10:00,0:13:22,,,,bdo,50,Pasay,7
105977,69223959206,facebook,11/4/2020,3:30,0:28:34,,,,facebook.com,1000,Pasay,2
841743,95782401124,bank,1/5/2020,7:38,0:48:10,,,,bpi,100,Pasig,13
243190,95782401124,facebook,1/6/2020,3:05,0:01:13,,,,facebook.com,500,Pasig,12
310732,95782401124,facebook,1/7/2020,2:27,0:53:06,,,,facebook.com,1250,Pasig,5
688136,95782401124,online_support,1/8/2020,16:44,0:27:35,,,,finance_support,90,Pasig,12
182557,95782401124,online_game,1/9/2020,8:00,0:01:15,,,,game b,2000,Pasig,15
227971,23345642186,load,10/14/2020,23:09,0:12:45,,GoSakto50,200,loading,,Makati,14
728767,23345642186,online_support,10/15/2020,21:42,0:30:01,,,,finance_support,120,Makati,15
633256,23345642186,call,10/16/2020,17:12,0:53:49,,,,93260178738,100,Makati,3
975161,23345642186,online_shopping,10/17/2020,21:38,0:59:59,,,,shopee,750,Makati,1
933323,23345642186,online_shopping,10/18/2020,3:10,0:48:08,,,,lazada,450,Makati,8
910024,43271875364,text,6/5/2020,19:47,0:41:29,51,,,81136801759,0.42,Navotas,4
913685,43271875364,online_support,6/6/2020,20:24,0:06:52,,,,technical_support,90,Navotas,4
723117,43271875364,call,6/7/2020,18:11,0:12:30,,,,23952572375,20,Navotas,4
906928,43271875364,bank,6/8/2020,4:57,0:12:40,,,,bpi,200,Navotas,14
502695,43271875364,text,6/9/2020,13:24,0:41:29,131,,,20350028681,1.03,Navotas,8
436432,20295101176,bank,2/21/2020,11:22,0:32:11,,,,bpi,100,Manila,9
954124,20295101176,online_game,2/22/2020,15:31,0:45:09,,,,game b,1000,Manila,7
910248,20295101176,text,2/23/2020,15:29,0:38:46,85,,,78658513645,0.68,Manila,5
397759,20295101176,youtube,2/24/2020,0:43,0:44:45,,,,youtube.com,1000,Manila,5
606379,20295101176,bank,2/25/2020,22:06,0:10:09,,,,bpi,250,Manila,5
146375,74582634884,bank,7/31/2020,17:57,0:00:38,,,,bpi,150,Mandaluyong,8
610853,74582634884,online_support,8/1/2020,8:28,0:25:35,,,,technical_support,30,Mandaluyong,3
678248,74582634884,twitter,8/2/2020,13:45,0:07:16,,,,twitter.com,1000,Mandaluyong,13
642875,74582634884,online_shopping,8/3/2020,9:42,0:58:15,,,,shopee,450,Mandaluyong,10
384728,74582634884,call,8/4/2020,20:06,0:40:17,,,,39273904553,100,Mandaluyong,10
553585,79790580860,call,1/8/2020,23:06,0:10:46,,,,86780706806,100,Las Pinas,16
168247,79790580860,facebook,1/9/2020,1:35,0:49:43,,,,facebook.com,1250,Las Pinas,10
407417,79790580860,facebook,1/10/2020,14:56,0:24:13,,,,facebook.com,1250,Las Pinas,8
593215,79790580860,online_consultation,1/11/2020,17:39,0:59:27,,,,technical_consultation,750,Las Pinas,7
961207,79790580860,youtube,1/12/2020,3:55,0:48:13,,,,youtube.com,5000,Las Pinas,3
721833,49950246531,load,1/28/2020,9:58,0:25:46,,GoSakto50,150,loading,,Mandaluyong,3
178977,49950246531,text,1/29/2020,5:14,0:54:41,164,,,56193400370,1.3,Mandaluyong,9
991362,49950246531,facebook,1/30/2020,5:03,0:00:50,,,,facebook.com,1000,Mandaluyong,13
196611,49950246531,online_game,1/31/2020,19:14,0:41:29,,,,game a,1000,Mandaluyong,16
221177,49950246531,online_game,2/1/2020,2:33,0:53:56,,,,game b,2500,Mandaluyong,7
108751,86677567982,online_shopping,1/23/2020,7:46,0:43:48,,,,shopee,750,Paranaque,6
733566,86677567982,call,1/24/2020,17:37,0:16:44,,,,17337431206,80,Paranaque,12
248925,86677567982,load,1/25/2020,6:00,0:24:44,,GoSakto90,50,loading,,Paranaque,2
966513,86677567982,youtube,1/26/2020,12:15,0:08:13,,,,youtube.com,1000,Paranaque,5
312645,86677567982,twitter,1/27/2020,14:24,0:40:47,,,,twitter.com,1000,Paranaque,5
345657,73775732227,online_game,9/7/2020,7:38,0:30:37,,,,game b,2000,Las Pinas,5
524421,73775732227,facebook,9/8/2020,3:11,0:06:11,,,,facebook.com,750,Las Pinas,1
892125,73775732227,online_shopping,9/9/2020,13:17,0:48:28,,,,shopee,450,Las Pinas,15
371220,73775732227,twitter,9/10/2020,5:38,0:51:47,,,,twitter.com,1000,Las Pinas,5
245836,73775732227,online_support,9/11/2020,2:46,0:28:08,,,,technical_support,60,Las Pinas,13
471696,37276770345,online_consultation,6/18/2020,20:04,0:59:46,,,,school_consultation,450,Las Pinas,9
456768,37276770345,online_consultation,6/19/2020,10:30,0:09:56,,,,medical_consultation,450,Las Pinas,6
990252,37276770345,youtube,6/20/2020,10:30,0:48:02,,,,youtube.com,5000,Las Pinas,16
537336,37276770345,facebook,6/21/2020,12:10,0:55:38,,,,facebook.com,250,Las Pinas,2
751057,37276770345,online_support,6/22/2020,10:47,0:38:33,,,,finance_support,60,Las Pinas,16
528246,99202409829,text,8/5/2020,23:35,,180,,,46858819449,1.41,Makati,3
173277,99202409829,online_game,8/6/2020,5:23,0:28:52,,,,game a,1000,Makati,12
702375,99202409829,bank,8/7/2020,23:49,0:32:56,,,,bpi,100,Makati,10
840199,99202409829,call,8/8/2020,13:56,0:30:01,,,,83873538859,60,Makati,3
496840,99202409829,bank,8/9/2020,9:01,0:35:59,,,,bdo,150,Makati,10
546246,77113604211,online_game,3/31/2020,22:51,0:45:31,,,,game b,1000,Makati,1
336274,77113604211,twitter,4/1/2020,1:14,0:28:43,,,,twitter.com,1250,Makati,10
519699,77113604211,call,4/2/2020,10:38,0:20:17,,,,97347727666,100,Makati,8
763720,77113604211,text,4/3/2020,10:30,,50,,,69444182613,0.42,Makati,13
138744,77113604211,youtube,4/4/2020,11:15,0:07:38,,,,youtube.com,1000,Makati,2
493279,42975689194,youtube,7/2/2020,11:15,0:50:42,,,,youtube.com,3000,Marikina,10
761972,42975689194,twitter,7/3/2020,10:34,0:21:50,,,,twitter.com,750,Marikina,4
518052,42975689194,call,7/4/2020,7:19,0:37:37,,,,51224666727,80,Marikina,16
647361,42975689194,online_shopping,7/5/2020,4:34,0:28:00,,,,lazada,300,Marikina,16
626195,42975689194,facebook,7/6/2020,5:44,0:47:10,,,,facebook.com,250,Marikina,6
195920,56287030227,online_consultation,7/28/2020,5:14,0:21:38,,,,technical_consultation,450,San Juan,13
958821,56287030227,youtube,7/29/2020,20:01,0:06:41,,,,youtube.com,5000,San Juan,15
753999,56287030227,online_shopping,7/30/2020,22:54,0:40:31,,,,lazada,150,San Juan,6
108693,56287030227,twitter,7/31/2020,20:00,0:32:44,,,,twitter.com,1000,San Juan,14
957737,56287030227,call,8/1/2020,17:31,0:40:14,,,,76485428864,100,San Juan,9
821037,93260178738,call,8/17/2020,0:58,0:52:33,,,,53539869564,20,Pasig,4
537367,93260178738,online_consultation,8/18/2020,23:01,0:06:11,,,,medical_consultation,600,Pasig,16
888021,93260178738,online_game,8/19/2020,2:29,0:02:29,,,,game a,1500,Pasig,4
312069,93260178738,text,8/20/2020,15:44,0:06:16,79,,,83669144359,0.62,Pasig,6
311546,93260178738,online_consultation,8/21/2020,16:42,0:23:27,,,,school_consultation,450,Pasig,4
290160,65966443844,online_support,12/1/2020,18:53,0:51:12,,,,finance_support,60,Valenzuela,7
635312,65966443844,online_shopping,12/2/2020,12:26,0:26:29,,,,lazada,150,Valenzuela,1
529256,65966443844,load,12/3/2020,23:38,0:36:49,,GoSakto70,200,loading,,Valenzuela,13
521765,65966443844,twitter,12/4/2020,10:46,0:54:28,,,,twitter.com,250,Valenzuela,15
950284,65966443844,facebook,12/5/2020,22:11,0:34:00,,,,facebook.com,250,Valenzuela,5
263726,70655502912,online_shopping,4/22/2020,14:35,0:25:32,,,,shopee,450,Taguig,13
696222,70655502912,online_game,4/23/2020,5:30,0:58:43,,,,game b,500,Taguig,13
855276,70655502912,online_support,4/24/2020,22:44,0:52:06,,,,finance_support,90,Taguig,2
795930,70655502912,load,4/25/2020,0:09,0:46:36,,GoSakto70,50,loading,,Taguig,16
408927,70655502912,online_support,4/26/2020,16:20,0:27:28,,,,technical_support,60,Taguig,15
778580,60004686055,youtube,4/26/2020,16:42,0:04:01,,,,youtube.com,1000,Taguig,13
256342,60004686055,bank,4/27/2020,20:27,0:00:31,,,,bpi,100,Taguig,14
526481,60004686055,text,4/28/2020,2:00,0:26:19,97,,,69112016674,0.77,Taguig,15
356587,60004686055,call,4/29/2020,10:00,0:08:06,,,,18512046051,80,Taguig,2
881165,60004686055,bank,4/30/2020,17:35,0:52:30,,,,bpi,150,Taguig,3
760153,91503952953,twitter,3/3/2020,0:49,0:07:10,,,,twitter.com,750,Valenzuela,6
811345,91503952953,online_consultation,3/4/2020,11:14,0:48:35,,,,school_consultation,600,Valenzuela,6
139257,91503952953,online_consultation,3/5/2020,13:43,0:02:11,,,,school_consultation,450,Valenzuela,4
316775,91503952953,facebook,3/6/2020,11:30,0:06:00,,,,facebook.com,250,Valenzuela,5
931153,91503952953,youtube,3/7/2020,22:12,0:37:55,,,,youtube.com,1000,Valenzuela,12
429148,47510877294,facebook,7/4/2020,22:24,0:12:26,,,,facebook.com,500,Taguig,16
204657,47510877294,bank,7/5/2020,9:14,0:45:00,,,,bdo,150,Taguig,8
414989,47510877294,load,7/6/2020,2:47,0:54:31,,Regular Load,50,loading,,Taguig,1
960753,47510877294,online_consultation,7/7/2020,7:00,0:25:57,,,,school_consultation,150,Taguig,14
880429,47510877294,online_game,7/8/2020,22:14,0:04:34,,,,game b,1000,Taguig,5
838776,66549630512,text,12/16/2020,6:57,0:30:33,100,,,68714003568,0.81,Pasig,5
638725,66549630512,text,12/17/2020,1:39,0:30:33,99,,,89925770552,0.79,Pasig,16
551344,66549630512,online_shopping,12/18/2020,2:57,0:47:20,,,,lazada,300,Pasig,8
512614,66549630512,bank,12/19/2020,10:55,0:15:34,,,,bdo,250,Pasig,14
162155,66549630512,text,12/20/2020,17:22,0:30:33,114,,,35316469609,0.93,Pasig,1
242510,75590591767,load,9/19/2020,13:44,0:46:56,,GoSakto50,100,loading,,Navotas,16
562970,75590591767,online_game,9/20/2020,6:07,0:32:02,,,,game b,2000,Navotas,16
327687,75590591767,call,9/21/2020,21:23,0:00:33,,,,37427272493,100,Navotas,14
297310,75590591767,online_game,9/22/2020,9:59,0:17:54,,,,game a,2000,Navotas,3
623090,75590591767,online_support,9/23/2020,23:36,0:03:40,,,,technical_support,30,Navotas,9
685467,69481244006,load,7/27/2020,9:44,0:05:55,,GoSakto70,200,loading,,San Juan,14
706603,69481244006,text,7/28/2020,13:27,0:34:51,213,,,28261548423,1.68,San Juan,16
683200,69481244006,online_support,7/29/2020,17:04,0:20:08,,,,technical_support,60,San Juan,12
876645,69481244006,youtube,7/30/2020,21:42,0:17:59,,,,youtube.com,5000,San Juan,16
903729,69481244006,youtube,7/31/2020,12:43,0:52:39,,,,youtube.com,5000,San Juan,2
758122,34543999062,text,7/25/2020,22:10,0:57:43,225,,,30142849568,1.8,Marikina,3
742563,34543999062,load,7/26/2020,0:51,0:28:28,,GoSakto50,50,loading,,Marikina,16
313822,34543999062,load,7/27/2020,22:55,0:08:01,,Regular Load,100,loading,,Marikina,9
868463,34543999062,call,7/28/2020,6:28,0:24:28,,,,77569296200,100,Marikina,10
468895,34543999062,load,7/29/2020,19:23,0:43:18,,GoSakto70,20,loading,,Marikina,10
800424,55271136387,facebook,2/1/2020,10:58,0:40:18,,,,facebook.com,1000,Mandaluyong,3
675434,55271136387,call,2/2/2020,23:03,0:07:30,,,,99424156658,80,Mandaluyong,1
270314,55271136387,online_consultation,2/3/2020,2:47,0:53:13,,,,technical_consultation,300,Mandaluyong,10
936651,55271136387,text,2/4/2020,2:16,0:42:59,92,,,42975689194,0.74,Mandaluyong,6
845737,55271136387,facebook,2/5/2020,18:57,0:30:31,,,,facebook.com,250,Mandaluyong,1
704741,41056271361,facebook,1/24/2020,10:34,0:56:45,,,,facebook.com,1000,Malabon,14
490252,41056271361,load,1/25/2020,10:14,0:41:25,,GoSakto70,20,loading,,Malabon,8
470425,41056271361,online_consultation,1/26/2020,5:53,0:39:41,,,,school_consultation,150,Malabon,7
836189,41056271361,online_game,1/27/2020,3:23,0:06:36,,,,game a,1000,Malabon,6
639315,41056271361,twitter,1/28/2020,13:38,0:25:10,,,,twitter.com,750,Malabon,4
265979,47841389688,text,6/14/2020,7:50,,96,,,68179524352,0.77,Taguig,8
319239,47841389688,load,6/15/2020,16:40,0:30:00,,GoSakto90,5,loading,,Taguig,14
920017,47841389688,youtube,6/16/2020,8:57,0:50:55,,,,youtube.com,1000,Taguig,9
430532,47841389688,bank,6/17/2020,23:56,0:24:22,,,,bdo,250,Taguig,4
507033,47841389688,load,6/18/2020,22:41,0:19:42,,GoSakto50,5,loading,,Taguig,1
421043,15335432625,online_consultation,5/10/2020,6:29,0:32:40,,,,medical_consultation,300,Navotas,7
674646,15335432625,online_shopping,5/11/2020,7:17,0:10:14,,,,lazada,750,Navotas,14
613120,15335432625,twitter,5/12/2020,0:57,0:07:05,,,,twitter.com,500,Navotas,11
875772,15335432625,online_consultation,5/13/2020,14:18,0:07:26,,,,medical_consultation,150,Navotas,3
927761,15335432625,online_support,5/14/2020,10:05,0:46:07,,,,technical_support,30,Navotas,14
107201,35968115974,twitter,9/6/2020,21:25,0:33:55,,,,twitter.com,1250,Las Pinas,9
261249,35968115974,online_support,9/7/2020,16:30,0:50:49,,,,technical_support,90,Las Pinas,6
304779,35968115974,online_consultation,9/8/2020,4:12,0:34:11,,,,technical_consultation,600,Las Pinas,15
519954,35968115974,bank,9/9/2020,7:45,0:02:08,,,,bdo,50,Las Pinas,10
811314,35968115974,bank,9/10/2020,6:17,0:10:30,,,,bpi,50,Las Pinas,1
445132,50274112400,online_shopping,8/27/2020,14:01,0:05:36,,,,shopee,300,Paranaque,13
930450,50274112400,text,8/28/2020,5:54,0:14:11,186,,,97171394865,1.48,Paranaque,2
372280,50274112400,online_game,8/29/2020,18:33,0:10:35,,,,game a,1500,Paranaque,3
285577,50274112400,online_consultation,8/30/2020,15:30,0:05:56,,,,school_consultation,150,Paranaque,4
438699,50274112400,online_consultation,8/31/2020,3:21,0:52:20,,,,medical_consultation,450,Paranaque,13
866332,41358606849,youtube,5/15/2020,13:36,0:37:34,,,,youtube.com,5000,Quezon City,2
478113,41358606849,online_consultation,5/16/2020,19:22,0:22:06,,,,medical_consultation,150,Quezon City,2
115047,41358606849,online_support,5/17/2020,15:48,0:06:13,,,,finance_support,90,Quezon City,8
869858,41358606849,bank,5/18/2020,21:49,0:06:04,,,,bpi,100,Quezon City,5
154500,41358606849,facebook,5/19/2020,8:19,0:09:09,,,,facebook.com,750,Quezon City,5
825927,45727879932,online_support,5/17/2020,1:49,0:55:10,,,,finance_support,90,Caloocan,7
248653,45727879932,call,5/18/2020,14:16,0:46:28,,,,13997474276,40,Caloocan,7
998056,45727879932,online_game,5/19/2020,9:10,0:40:24,,,,game b,1000,Caloocan,9
691616,45727879932,online_support,5/20/2020,6:34,0:22:28,,,,technical_support,60,Caloocan,9
859205,45727879932,twitter,5/21/2020,2:36,0:09:23,,,,twitter.com,1000,Caloocan,11
959383,61650050716,youtube,10/1/2020,6:09,0:20:08,,,,youtube.com,5000,Taguig,3
961387,61650050716,text,10/2/2020,16:15,0:03:59,95,,,50867716974,0.77,Taguig,2
782247,61650050716,call,10/3/2020,8:56,0:58:40,,,,83669144359,60,Taguig,15
128666,61650050716,twitter,10/4/2020,9:32,0:45:42,,,,twitter.com,500,Taguig,10
443478,61650050716,online_support,10/5/2020,19:18,0:16:46,,,,technical_support,60,Taguig,9
911135,38669040913,bank,10/29/2020,14:51,0:07:52,,,,bpi,100,Manila,13
957935,38669040913,call,10/30/2020,4:19,0:44:55,,,,80292904627,100,Manila,3
508049,38669040913,online_game,10/31/2020,11:28,0:05:16,,,,game a,2500,Manila,6
113104,38669040913,twitter,11/1/2020,3:38,0:42:25,,,,twitter.com,750,Manila,11
793756,38669040913,bank,11/2/2020,18:14,0:42:59,,,,bpi,100,Manila,15
763390,17225187168,twitter,5/14/2020,10:43,0:21:10,,,,twitter.com,250,Marikina,14
646627,17225187168,online_game,5/15/2020,23:00,0:31:12,,,,game b,2000,Marikina,14
665068,17225187168,bank,5/16/2020,13:10,0:37:55,,,,bpi,50,Marikina,16
790844,17225187168,online_support,5/17/2020,11:56,0:10:35,,,,finance_support,150,Marikina,3
995346,17225187168,online_support,5/18/2020,23:48,0:14:06,,,,finance_support,150,Marikina,5
136011,66678647226,twitter,6/28/2020,1:31,0:06:09,,,,twitter.com,500,Las Pinas,1
618638,66678647226,online_support,6/29/2020,3:47,0:07:26,,,,technical_support,150,Las Pinas,5
792391,66678647226,youtube,6/30/2020,7:24,0:54:52,,,,youtube.com,1000,Las Pinas,7
516472,66678647226,twitter,7/1/2020,3:44,0:01:46,,,,twitter.com,500,Las Pinas,3
545719,66678647226,load,7/2/2020,15:13,0:00:37,,Regular Load,50,loading,,Las Pinas,13
958758,35879400669,bank,7/2/2020,19:06,0:12:51,,,,bpi,250,Las Pinas,16
262627,35879400669,bank,7/3/2020,13:24,0:55:55,,,,bpi,150,Las Pinas,1
799494,35879400669,youtube,7/4/2020,16:49,0:32:12,,,,youtube.com,4000,Las Pinas,3
675965,35879400669,youtube,7/5/2020,9:59,0:34:29,,,,youtube.com,2000,Las Pinas,8
810660,35879400669,online_game,7/6/2020,6:15,0:58:54,,,,game a,1000,Las Pinas,1
501115,81136801759,online_game,1/13/2020,1:48,0:23:44,,,,game a,1500,Taguig,10
524896,81136801759,youtube,1/14/2020,8:04,0:19:52,,,,youtube.com,1000,Taguig,4
241532,81136801759,online_game,1/15/2020,14:19,0:26:23,,,,game a,2500,Taguig,12
309428,81136801759,load,1/16/2020,15:18,0:49:55,,GoSakto50,5,loading,,Taguig,11
976194,81136801759,call,1/17/2020,15:03,0:26:38,,,,50716899519,80,Taguig,15
660297,80992840239,online_shopping,5/30/2020,16:44,0:18:27,,,,shopee,600,San Juan,13
769585,80992840239,online_consultation,5/31/2020,12:44,0:37:40,,,,school_consultation,600,San Juan,14
613459,80992840239,text,6/1/2020,11:51,0:25:22,244,,,89817002694,1.93,San Juan,3
833899,80992840239,facebook,6/2/2020,10:54,0:31:33,,,,facebook.com,1250,San Juan,6
612058,80992840239,bank,6/3/2020,1:04,0:13:53,,,,bpi,100,San Juan,1
703856,61889345137,online_shopping,9/10/2020,15:25,0:03:36,,,,lazada,150,San Juan,3
318111,61889345137,online_consultation,9/11/2020,2:10,0:46:40,,,,technical_consultation,750,San Juan,11
832995,61889345137,call,9/12/2020,22:51,0:32:58,,,,87714122561,80,San Juan,8
426215,61889345137,youtube,9/13/2020,23:12,0:21:49,,,,youtube.com,4000,San Juan,8
668849,61889345137,online_game,9/14/2020,4:17,0:11:42,,,,game a,2500,San Juan,12
244224,30142849568,call,9/12/2020,9:25,0:48:42,,,,20926409623,20,Makati,3
485874,30142849568,load,9/13/2020,2:17,0:25:45,,GoSakto90,5,loading,,Makati,12
245822,30142849568,load,9/14/2020,3:30,0:13:16,,GoSakto50,10,loading,,Makati,6
221035,30142849568,load,9/15/2020,19:54,0:45:29,,GoSakto50,200,loading,,Makati,16
619886,30142849568,online_consultation,9/16/2020,3:10,0:34:02,,,,school_consultation,600,Makati,4
219162,99928630648,twitter,2/17/2020,3:59,0:04:49,,,,twitter.com,1250,Navotas,8
887325,99928630648,youtube,2/18/2020,14:18,0:45:33,,,,youtube.com,3000,Navotas,1
802707,99928630648,load,2/19/2020,9:38,0:35:49,,GoSakto70,200,loading,,Navotas,1
701858,99928630648,text,2/20/2020,11:16,0:49:27,57,,,89927099075,0.45,Navotas,12
691542,99928630648,online_shopping,2/21/2020,9:16,0:01:17,,,,shopee,300,Navotas,4
489666,26690699907,facebook,5/14/2020,9:51,0:39:21,,,,facebook.com,1000,Marikina,1
456529,26690699907,youtube,5/15/2020,22:51,0:40:39,,,,youtube.com,2000,Marikina,4
911144,26690699907,bank,5/16/2020,22:03,0:21:13,,,,bpi,100,Marikina,2
245754,26690699907,facebook,5/17/2020,13:27,0:59:30,,,,facebook.com,500,Marikina,15
183318,26690699907,load,5/18/2020,6:21,0:04:40,,GoSakto90,150,loading,,Marikina,14
449810,22780412689,online_shopping,3/3/2020,9:06,0:20:52,,,,lazada,750,San Juan,15
134999,22780412689,call,3/4/2020,2:24,0:37:59,,,,34104824147,100,San Juan,15
399927,22780412689,online_game,3/5/2020,1:51,0:06:16,,,,game a,2500,San Juan,6
852216,22780412689,load,3/6/2020,2:51,0:25:37,,GoSakto50,200,loading,,San Juan,9
142280,22780412689,online_shopping,3/7/2020,15:31,0:07:05,,,,shopee,450,San Juan,16
767413,16832953301,facebook,10/15/2020,8:36,0:42:17,,,,facebook.com,750,San Juan,9
856522,16832953301,call,10/16/2020,12:38,0:46:23,,,,64136354493,60,San Juan,8
475414,16832953301,online_shopping,10/17/2020,12:44,0:04:03,,,,shopee,600,San Juan,12
751841,16832953301,online_consultation,10/18/2020,8:04,0:51:40,,,,technical_consultation,150,San Juan,12
544751,16832953301,text,10/19/2020,12:46,,101,,,66447897220,0.83,San Juan,16
975117,76485428864,call,4/29/2020,13:18,0:03:51,,,,92144532642,100,San Juan,16
887936,76485428864,youtube,4/30/2020,6:29,0:48:01,,,,youtube.com,4000,San Juan,16
138919,76485428864,online_support,5/1/2020,4:39,0:53:47,,,,finance_support,120,San Juan,12
393435,76485428864,bank,5/2/2020,23:31,0:05:32,,,,bpi,50,San Juan,6
677476,76485428864,youtube,5/3/2020,20:34,0:01:54,,,,youtube.com,3000,San Juan,8
577771,77465677067,online_consultation,5/9/2020,20:12,0:02:57,,,,school_consultation,750,Makati,4
532275,77465677067,twitter,5/10/2020,12:04,0:12:49,,,,twitter.com,250,Makati,15
223312,77465677067,call,5/11/2020,14:30,0:31:30,,,,12503609107,80,Makati,11
428918,77465677067,online_support,5/12/2020,15:03,0:11:50,,,,finance_support,90,Makati,13
739747,77465677067,bank,5/13/2020,14:43,0:07:24,,,,bpi,200,Makati,4
549906,95154420305,online_game,1/8/2020,1:06,0:04:29,,,,game b,1000,Navotas,10
334758,95154420305,online_shopping,1/9/2020,17:34,0:27:30,,,,lazada,150,Navotas,3
329185,95154420305,twitter,1/10/2020,12:51,0:56:21,,,,twitter.com,500,Navotas,12
278675,95154420305,youtube,1/11/2020,1:39,0:41:37,,,,youtube.com,5000,Navotas,14
173138,95154420305,text,1/12/2020,21:09,,205,,,97296648103,1.61,Navotas,10
975585,95733696236,call,1/5/2020,12:32,0:38:30,,,,71105169501,80,San Juan,5
745064,95733696236,text,1/6/2020,8:55,0:51:13,121,,,14720572401,0.97,San Juan,7
776445,95733696236,online_consultation,1/7/2020,9:02,0:38:27,,,,school_consultation,450,San Juan,7
529780,95733696236,youtube,1/8/2020,20:20,0:58:31,,,,youtube.com,2000,San Juan,1
966411,95733696236,call,1/9/2020,16:53,0:13:31,,,,82240602973,100,San Juan,5
