mobile_number,activity,day,month,time(hour),time(minute),duration(seconds),length_of_text,type_of_load,amount_load,receiver,mb_use,location(city),location(district)
34543999062,3,27,7,22,55,481,0,4,100,708,0,8,9
34543999062,7,28,7,6,28,1468,0,0,0,504,100,8,10
34543999062,3,29,7,19,23,2598,0,2,20,708,0,8,10
55271136387,5,1,2,10,58,2418,0,0,0,703,1000,10,3
55271136387,7,2,2,23,3,450,0,0,0,696,80,10,1
55271136387,6,3,2,2,47,3193,0,0,0,712,300,10,10
55271136387,2,4,2,2,16,2579,92,0,0,254,0,10,6
55271136387,5,5,2,18,57,1831,0,0,0,703,250,10,1
41056271361,5,24,1,10,34,3405,0,0,0,703,1000,2,14
41056271361,3,25,1,10,14,2485,0,2,20,708,0,2,8
41056271361,6,26,1,5,53,2381,0,0,0,710,150,2,7
41056271361,1,27,1,3,23,396,0,0,0,705,1000,2,6
41056271361,8,28,1,13,38,1510,0,0,0,714,750,2,4
47841389688,2,14,6,7,50,0,96,0,0,434,0,5,8
47841389688,3,15,6,16,40,1800,0,3,5,708,0,5,14
47841389688,9,16,6,8,57,3055,0,0,0,715,1000,5,9
47841389688,4,17,6,23,56,1462,0,0,0,701,250,5,4
47841389688,3,18,6,22,41,1182,0,1,5,708,0,5,1
15335432625,6,10,5,6,29,1960,0,0,0,709,300,11,7
15335432625,11,11,5,7,17,614,0,0,0,707,750,11,14
15335432625,8,12,5,0,57,425,0,0,0,714,500,11,11
15335432625,6,13,5,14,18,446,0,0,0,709,150,11,3
15335432625,10,14,5,10,5,2767,0,0,0,713,30,11,14
35968115974,8,6,9,21,25,2035,0,0,0,714,1250,15,9
35968115974,10,7,9,16,30,3049,0,0,0,713,90,15,6
35968115974,6,8,9,4,12,2051,0,0,0,712,600,15,15
35968115974,4,9,9,7,45,128,0,0,0,701,50,15,10
35968115974,4,10,9,6,17,630,0,0,0,702,50,15,1
50274112400,11,27,8,14,1,336,0,0,0,711,300,3,13
50274112400,2,28,8,5,54,851,186,0,0,674,1,3,2
50274112400,1,29,8,18,33,635,0,0,0,705,1500,3,3
50274112400,6,30,8,15,30,356,0,0,0,710,150,3,4
50274112400,6,31,8,3,21,3140,0,0,0,709,450,3,13
41358606849,9,15,5,13,36,2254,0,0,0,715,5000,7,2
41358606849,6,16,5,19,22,1326,0,0,0,709,150,7,2
41358606849,10,17,5,15,48,373,0,0,0,704,90,7,8
41358606849,4,18,5,21,49,364,0,0,0,702,100,7,5
41358606849,5,19,5,8,19,549,0,0,0,703,750,7,5
45727879932,10,17,5,1,49,3310,0,0,0,704,90,13,7
45727879932,7,18,5,14,16,2788,0,0,0,38,40,13,7
45727879932,1,19,5,9,10,2424,0,0,0,706,1000,13,9
45727879932,10,20,5,6,34,1348,0,0,0,713,60,13,9
45727879932,8,21,5,2,36,563,0,0,0,714,1000,13,11
61650050716,9,1,10,6,9,1208,0,0,0,715,5000,5,3
61650050716,2,2,10,16,15,239,95,0,0,328,0,5,2
61650050716,7,3,10,8,56,3520,0,0,0,564,60,5,15
61650050716,8,4,10,9,32,2742,0,0,0,714,500,5,10
61650050716,10,5,10,19,18,1006,0,0,0,713,60,5,9
38669040913,4,29,10,14,51,472,0,0,0,702,100,14,13
38669040913,7,30,10,4,19,2695,0,0,0,528,100,14,3
38669040913,1,31,10,11,28,316,0,0,0,705,2500,14,6
38669040913,8,1,11,3,38,2545,0,0,0,714,750,14,11
38669040913,4,2,11,18,14,2579,0,0,0,702,100,14,15
17225187168,8,14,5,10,43,1270,0,0,0,714,250,8,14
17225187168,1,15,5,23,0,1872,0,0,0,706,2000,8,14
17225187168,4,16,5,13,10,2275,0,0,0,702,50,8,16
17225187168,10,17,5,11,56,635,0,0,0,704,150,8,3
17225187168,10,18,5,23,48,846,0,0,0,704,150,8,5
66678647226,8,28,6,1,31,369,0,0,0,714,500,15,1
66678647226,10,29,6,3,47,446,0,0,0,713,150,15,5
66678647226,9,30,6,7,24,3292,0,0,0,715,1000,15,7
66678647226,8,1,7,3,44,106,0,0,0,714,500,15,3
66678647226,3,2,7,15,13,37,0,4,50,708,0,15,13
35879400669,4,2,7,19,6,771,0,0,0,702,250,15,16
35879400669,4,3,7,13,24,3355,0,0,0,702,150,15,1
35879400669,9,4,7,16,49,1932,0,0,0,715,4000,15,3
35879400669,9,5,7,9,59,2069,0,0,0,715,2000,15,8
35879400669,1,6,7,6,15,3534,0,0,0,705,1000,15,1
81136801759,1,13,1,1,48,1424,0,0,0,705,1500,5,10
81136801759,9,14,1,8,4,1192,0,0,0,715,1000,5,4
81136801759,1,15,1,14,19,1583,0,0,0,705,2500,5,12
81136801759,3,16,1,15,18,2995,0,1,5,708,0,5,11
81136801759,7,17,1,15,3,1598,0,0,0,326,80,5,15
80992840239,11,30,5,16,44,1107,0,0,0,711,600,6,13
80992840239,6,31,5,12,44,2260,0,0,0,710,600,6,14
80992840239,2,1,6,11,51,1522,244,0,0,612,1,6,3
80992840239,5,2,6,10,54,1893,0,0,0,703,1250,6,6
80992840239,4,3,6,1,4,833,0,0,0,702,100,6,1
61889345137,11,10,9,15,25,216,0,0,0,707,150,6,3
61889345137,6,11,9,2,10,2800,0,0,0,712,750,6,11
61889345137,7,12,9,22,51,1978,0,0,0,600,80,6,8
61889345137,9,13,9,23,12,1309,0,0,0,715,4000,6,8
61889345137,1,14,9,4,17,702,0,0,0,705,2500,6,12
30142849568,7,12,9,9,25,2922,0,0,0,86,20,1,3
30142849568,3,13,9,2,17,1545,0,3,5,708,0,1,12
30142849568,3,14,9,3,30,796,0,1,10,708,0,1,6
30142849568,3,15,9,19,54,2729,0,1,200,708,0,1,16
30142849568,6,16,9,3,10,2042,0,0,0,710,600,1,4
99928630648,8,17,2,3,59,289,0,0,0,714,1250,11,8
99928630648,9,18,2,14,18,2733,0,0,0,715,3000,11,1
99928630648,3,19,2,9,38,2149,0,2,200,708,0,11,1
99928630648,2,20,2,11,16,2967,57,0,0,616,0,11,12
99928630648,11,21,2,9,16,77,0,0,0,711,300,11,4
26690699907,5,14,5,9,51,2361,0,0,0,703,1000,8,1
26690699907,9,15,5,22,51,2439,0,0,0,715,2000,8,4
26690699907,4,16,5,22,3,1273,0,0,0,702,100,8,2
26690699907,5,17,5,13,27,3570,0,0,0,703,500,8,15
26690699907,3,18,5,6,21,280,0,3,150,708,0,8,14
22780412689,11,3,3,9,6,1252,0,0,0,707,750,6,15
22780412689,7,4,3,2,24,2279,0,0,0,170,100,6,15
22780412689,1,5,3,1,51,376,0,0,0,705,2500,6,6
22780412689,3,6,3,2,51,1537,0,1,200,708,0,6,9
22780412689,11,7,3,15,31,425,0,0,0,711,450,6,16
16832953301,5,15,10,8,36,2537,0,0,0,703,750,6,9
16832953301,7,16,10,12,38,2783,0,0,0,404,60,6,8
16832953301,11,17,10,12,44,243,0,0,0,711,600,6,12
16832953301,6,18,10,8,4,3100,0,0,0,712,150,6,12
16832953301,2,19,10,12,46,0,101,0,0,427,0,6,16
76485428864,7,29,4,13,18,231,0,0,0,634,100,6,16
76485428864,9,30,4,6,29,2881,0,0,0,715,4000,6,16
76485428864,10,1,5,4,39,3227,0,0,0,704,120,6,12
76485428864,4,2,5,23,31,332,0,0,0,702,50,6,6
76485428864,9,3,5,20,34,114,0,0,0,715,3000,6,8
77465677067,6,9,5,20,12,177,0,0,0,710,750,1,4
77465677067,8,10,5,12,4,769,0,0,0,714,250,1,15
77465677067,7,11,5,14,30,1890,0,0,0,26,80,1,11
77465677067,10,12,5,15,3,710,0,0,0,704,90,1,13
77465677067,4,13,5,14,43,444,0,0,0,702,200,1,4
95154420305,1,8,1,1,6,269,0,0,0,706,1000,11,10
95154420305,11,9,1,17,34,1650,0,0,0,707,150,11,3
95154420305,8,10,1,12,51,3381,0,0,0,714,500,11,12
95154420305,9,11,1,1,39,2497,0,0,0,715,5000,11,14
95154420305,2,12,1,21,9,0,205,0,0,678,1,11,10
95733696236,7,5,1,12,32,2310,0,0,0,460,80,6,5
95733696236,2,6,1,8,55,3073,121,0,0,42,0,6,7
95733696236,6,7,1,9,2,2307,0,0,0,710,450,6,7
95733696236,9,8,1,20,20,3511,0,0,0,715,2000,6,1
95733696236,7,9,1,16,53,811,0,0,0,548,100,6,5
96719299842,9,18,2,20,40,588,0,0,0,715,4000,16,11
96719299842,5,19,2,3,40,1592,0,0,0,703,750,16,1
96719299842,7,20,2,3,34,2847,0,0,0,391,40,16,16
96719299842,1,21,2,1,29,2356,0,0,0,706,1500,16,14
96719299842,9,22,2,17,58,3448,0,0,0,715,1000,16,3
12182287793,6,3,8,0,53,1096,0,0,0,710,300,13,14
12182287793,8,4,8,10,34,1227,0,0,0,714,250,13,14
12182287793,5,5,8,0,5,2854,0,0,0,703,250,13,8
12182287793,11,6,8,19,56,802,0,0,0,711,600,13,11
12182287793,4,7,8,9,40,2110,0,0,0,701,50,13,10
69444182613,11,28,1,8,22,1090,0,0,0,707,750,1,4
69444182613,2,29,1,5,6,1099,86,0,0,94,0,1,5
69444182613,3,30,1,2,24,1270,0,4,5,708,0,1,3
69444182613,10,31,1,11,21,871,0,0,0,704,30,1,10
69444182613,4,1,2,17,29,1023,0,0,0,702,150,1,12
45094896403,6,1,3,6,34,1458,0,0,0,712,450,10,13
45094896403,4,2,3,12,37,2308,0,0,0,702,150,10,15
45094896403,1,3,3,14,23,963,0,0,0,706,500,10,15
45094896403,5,4,3,1,32,199,0,0,0,703,1000,10,14
45094896403,10,5,3,15,43,1354,0,0,0,713,30,10,2
35422551076,11,2,5,22,57,2338,0,0,0,707,750,1,16
35422551076,10,3,5,16,53,775,0,0,0,713,60,1,7
35422551076,9,4,5,5,19,2975,0,0,0,715,5000,1,11
35422551076,7,5,5,19,1,168,0,0,0,182,100,1,12
35422551076,9,6,5,20,36,183,0,0,0,715,5000,1,1
34360474135,2,9,2,13,42,3023,102,0,0,173,0,2,15
34360474135,3,10,2,18,11,966,0,3,100,708,0,2,11
34360474135,4,11,2,18,42,2099,0,0,0,701,150,2,1
34360474135,4,12,2,1,56,512,0,0,0,702,100,2,9
34360474135,8,13,2,12,46,3304,0,0,0,714,1250,2,13
31361709610,6,24,6,10,2,531,0,0,0,712,750,10,14
31361709610,4,25,6,2,54,2434,0,0,0,702,250,10,3
31361709610,5,26,6,1,12,2948,0,0,0,703,750,10,6
31361709610,6,27,6,10,49,2607,0,0,0,712,600,10,16
31361709610,10,28,6,12,0,1307,0,0,0,704,90,10,9
37427272493,9,23,8,6,33,603,0,0,0,715,4000,16,7
37427272493,9,24,8,9,15,140,0,0,0,715,2000,16,1
37427272493,11,25,8,21,42,203,0,0,0,711,450,16,7
37427272493,8,26,8,19,42,1966,0,0,0,714,250,16,14
37427272493,5,27,8,1,53,2631,0,0,0,703,250,16,10
93850641556,2,30,7,8,13,2731,137,0,0,320,1,13,11
93850641556,9,31,7,22,33,1223,0,0,0,715,4000,13,4
93850641556,1,1,8,18,15,1546,0,0,0,706,2500,13,9
93850641556,4,2,8,19,40,1131,0,0,0,701,150,13,14
93850641556,3,3,8,16,48,447,0,2,50,708,0,13,2
89755229860,1,4,10,3,48,3552,0,0,0,705,500,9,10
89755229860,5,5,10,12,50,1933,0,0,0,703,1000,9,12
89755229860,9,6,10,20,26,3109,0,0,0,715,2000,9,3
89755229860,10,7,10,4,52,641,0,0,0,713,90,9,3
89755229860,1,8,10,23,9,161,0,0,0,706,1000,9,8
47509602079,6,31,10,12,19,1583,0,0,0,712,600,6,2
47509602079,5,1,11,10,54,2622,0,0,0,703,250,6,5
47509602079,8,2,11,19,1,2009,0,0,0,714,500,6,11
47509602079,6,3,11,21,39,2211,0,0,0,710,750,6,10
47509602079,4,4,11,19,33,2103,0,0,0,702,150,6,10
78571599953,4,15,6,1,40,424,0,0,0,701,50,1,8
78571599953,4,16,6,9,4,230,0,0,0,702,250,1,3
78571599953,2,17,6,7,57,1774,101,0,0,643,0,1,16
78571599953,10,18,6,21,19,1502,0,0,0,704,90,1,8
78571599953,5,19,6,6,44,940,0,0,0,703,1000,1,7
79111681522,6,23,4,7,15,568,0,0,0,712,750,4,6
79111681522,4,24,4,21,13,1142,0,0,0,702,150,4,11
79111681522,10,25,4,12,53,2264,0,0,0,713,90,4,6
79111681522,9,26,4,15,58,3489,0,0,0,715,3000,4,6
79111681522,11,27,4,13,34,2244,0,0,0,711,300,4,13
81011309004,5,25,10,23,18,999,0,0,0,703,1250,7,6
81011309004,4,26,10,12,14,2408,0,0,0,702,250,7,16
81011309004,10,27,10,2,17,1540,0,0,0,704,90,7,2
81011309004,9,28,10,6,38,288,0,0,0,715,2000,7,11
81011309004,11,29,10,1,41,1156,0,0,0,711,150,7,14
95724582990,8,30,3,2,55,2759,0,0,0,714,750,4,9
95724582990,3,31,3,13,19,3397,0,1,100,708,0,4,10
95724582990,3,1,4,14,10,555,0,2,50,708,0,4,9
95724582990,5,2,4,4,53,1722,0,0,0,703,250,4,9
95724582990,4,3,4,8,29,3276,0,0,0,702,100,4,10
26927873512,7,11,8,9,21,1956,0,0,0,534,100,2,10
26927873512,1,12,8,20,9,2192,0,0,0,705,2500,2,9
26927873512,4,13,8,16,43,613,0,0,0,701,50,2,10
26927873512,2,14,8,16,31,0,165,0,0,349,1,2,4
26927873512,10,15,8,12,36,1658,0,0,0,713,60,2,10
28225651007,7,9,12,22,47,1872,0,0,0,575,40,14,6
28225651007,4,10,12,16,3,624,0,0,0,701,250,14,4
28225651007,9,11,12,13,5,1657,0,0,0,715,1000,14,15
28225651007,11,12,12,23,13,3025,0,0,0,711,450,14,8
28225651007,9,13,12,4,8,375,0,0,0,715,2000,14,1
44519277853,5,11,10,12,55,374,0,0,0,703,750,12,7
44519277853,6,12,10,7,58,2988,0,0,0,709,600,12,11
44519277853,8,13,10,22,29,202,0,0,0,714,500,12,1
44519277853,8,14,10,0,36,2810,0,0,0,714,500,12,16
44519277853,7,15,10,7,51,2651,0,0,0,687,60,12,3
24579821570,8,16,7,17,19,1147,0,0,0,714,1250,6,13
24579821570,6,17,7,7,59,1599,0,0,0,709,600,6,9
24579821570,2,18,7,1,51,2411,156,0,0,597,1,6,12
24579821570,7,19,7,22,9,538,0,0,0,96,20,6,2
24579821570,7,20,7,11,51,754,0,0,0,213,60,6,9
13997474276,5,20,1,7,6,2186,0,0,0,703,750,6,8
13997474276,7,21,1,12,55,904,0,0,0,649,100,6,12
13997474276,1,22,1,20,40,2136,0,0,0,705,500,6,15
13997474276,11,23,1,15,27,2956,0,0,0,711,600,6,14
13997474276,5,24,1,16,51,1094,0,0,0,703,250,6,12
42657713751,9,26,10,2,18,737,0,0,0,715,2000,7,9
42657713751,2,27,10,11,24,2813,67,0,0,367,0,7,4
42657713751,10,28,10,12,3,1904,0,0,0,704,30,7,11
42657713751,3,29,10,8,42,3541,0,3,200,708,0,7,11
42657713751,10,30,10,9,53,2681,0,0,0,704,90,7,8
69112016674,4,22,8,1,2,436,0,0,0,702,200,6,3
69112016674,4,23,8,2,2,1013,0,0,0,702,50,6,10
69112016674,1,24,8,7,37,2908,0,0,0,706,1000,6,16
69112016674,3,25,8,23,34,1286,0,4,10,708,0,6,13
69112016674,4,26,8,1,4,3408,0,0,0,701,250,6,7
83894671953,1,28,6,22,18,3418,0,0,0,705,1500,7,9
83894671953,10,29,6,2,46,2118,0,0,0,704,90,7,1
83894671953,4,30,6,11,58,1249,0,0,0,701,250,7,13
83894671953,10,1,7,9,48,1482,0,0,0,713,120,7,12
83894671953,2,2,7,8,40,509,227,0,0,31,1,7,12
67942408328,7,8,10,4,34,2894,0,0,0,474,80,7,7
67942408328,4,9,10,13,34,2964,0,0,0,702,100,7,6
67942408328,9,10,10,18,5,1242,0,0,0,715,2000,7,7
67942408328,7,11,10,1,44,398,0,0,0,596,80,7,11
67942408328,8,12,10,8,10,3547,0,0,0,714,1000,7,14
46921677952,11,28,2,20,8,2376,0,0,0,711,750,11,12
46921677952,2,29,2,8,15,3115,61,0,0,243,0,11,13
46921677952,7,1,3,20,38,3092,0,0,0,685,100,11,2
46921677952,6,2,3,17,42,1074,0,0,0,709,150,11,12
46921677952,11,3,3,6,10,629,0,0,0,707,750,11,11
26456752236,11,18,5,2,4,2510,0,0,0,707,600,1,1
26456752236,11,19,5,17,29,3380,0,0,0,711,750,1,5
26456752236,2,20,5,18,26,0,227,0,0,346,1,1,1
26456752236,4,21,5,18,53,2102,0,0,0,702,150,1,13
26456752236,2,22,5,22,30,0,58,0,0,699,0,1,11
59597024374,7,22,8,16,48,1678,0,0,0,422,20,9,13
59597024374,4,23,8,14,32,2182,0,0,0,702,200,9,5
59597024374,11,24,8,21,12,300,0,0,0,711,150,9,7
59597024374,1,25,8,19,14,2857,0,0,0,706,1000,9,11
59597024374,3,26,8,2,22,1871,0,1,150,708,0,9,14
70526994515,1,6,3,1,0,308,0,0,0,706,2000,1,15
70526994515,5,7,3,14,46,882,0,0,0,703,500,1,15
70526994515,11,8,3,4,48,592,0,0,0,711,150,1,6
70526994515,1,9,3,19,47,2528,0,0,0,706,2000,1,14
70526994515,7,10,3,12,57,1196,0,0,0,205,20,1,7
45896291741,4,16,7,11,12,20,0,0,0,701,50,7,16
45896291741,4,17,7,19,16,439,0,0,0,702,50,7,3
45896291741,4,18,7,16,47,407,0,0,0,702,100,7,15
45896291741,4,19,7,7,14,3051,0,0,0,701,200,7,3
45896291741,5,20,7,1,11,3505,0,0,0,703,1250,7,7
71684049256,7,1,7,10,21,1517,0,0,0,334,100,8,13
71684049256,9,2,7,7,3,2459,0,0,0,715,4000,8,12
71684049256,7,3,7,8,14,2070,0,0,0,100,40,8,11
71684049256,7,4,7,7,42,2869,0,0,0,503,60,8,6
71684049256,10,5,7,5,12,77,0,0,0,704,60,8,13
80725605878,11,9,9,0,23,1597,0,0,0,707,450,4,12
80725605878,7,10,9,11,37,2670,0,0,0,462,100,4,6
80725605878,6,11,9,19,36,783,0,0,0,709,450,4,9
80725605878,3,12,9,17,56,1222,0,1,5,708,0,4,11
80725605878,7,13,9,5,54,253,0,0,0,247,40,4,11
92686338378,8,8,3,1,6,1787,0,0,0,714,500,12,6
92686338378,11,9,3,23,10,1660,0,0,0,707,450,12,16
92686338378,11,10,3,10,54,2709,0,0,0,707,600,12,9
92686338378,5,11,3,15,48,146,0,0,0,703,1000,12,10
92686338378,1,12,3,17,56,1474,0,0,0,706,1500,12,9
64067184135,9,11,8,6,21,13,0,0,0,715,4000,5,7
64067184135,3,12,8,21,37,1290,0,2,200,708,0,5,8
64067184135,10,13,8,21,1,2574,0,0,0,713,30,5,10
64067184135,9,14,8,16,16,2627,0,0,0,715,1000,5,11
64067184135,11,15,8,19,55,3309,0,0,0,711,150,5,5
22477724959,7,21,8,12,29,1342,0,0,0,160,100,5,13
22477724959,8,22,8,16,18,230,0,0,0,714,500,5,11
22477724959,6,23,8,7,12,3246,0,0,0,709,600,5,16
22477724959,5,24,8,1,38,2360,0,0,0,703,1250,5,5
22477724959,6,25,8,14,7,1071,0,0,0,710,300,5,4
92487465822,7,21,2,9,54,270,0,0,0,475,20,14,14
92487465822,9,22,2,15,13,3159,0,0,0,715,2000,14,6
92487465822,7,23,2,18,56,898,0,0,0,193,80,14,7
92487465822,10,24,2,20,6,3196,0,0,0,704,60,14,10
92487465822,4,25,2,15,29,2701,0,0,0,701,100,14,13
87601268293,5,31,8,2,49,2699,0,0,0,703,1000,12,10
87601268293,8,1,9,7,31,542,0,0,0,714,250,12,6
87601268293,3,2,9,7,0,806,0,4,200,708,0,12,2
87601268293,11,3,9,23,42,1931,0,0,0,707,150,12,15
87601268293,1,4,9,10,57,3220,0,0,0,705,500,12,10
40092056356,3,4,8,6,37,2262,0,1,5,708,0,12,11
40092056356,9,5,8,15,58,1739,0,0,0,715,4000,12,16
40092056356,11,6,8,7,47,2822,0,0,0,711,750,12,2
40092056356,9,7,8,14,29,1699,0,0,0,715,5000,12,16
40092056356,6,8,8,5,7,3257,0,0,0,710,600,12,8
47239899643,3,28,4,14,31,3307,0,3,5,708,0,1,11
47239899643,5,29,4,9,2,881,0,0,0,703,750,1,2
47239899643,10,30,4,7,25,1709,0,0,0,713,30,1,12
47239899643,6,1,5,19,57,1281,0,0,0,710,600,1,6
47239899643,8,2,5,9,52,876,0,0,0,714,500,1,1
86142727579,7,13,2,12,33,2754,0,0,0,340,20,11,14
86142727579,10,14,2,23,44,2776,0,0,0,704,150,11,11
86142727579,2,15,2,19,57,2307,195,0,0,579,1,11,2
86142727579,1,16,2,9,21,903,0,0,0,706,500,11,3
86142727579,7,17,2,8,57,2529,0,0,0,20,60,11,16
26275457103,2,13,8,9,1,451,214,0,0,502,1,2,16
26275457103,6,14,8,11,2,1267,0,0,0,709,600,2,12
26275457103,11,15,8,20,38,2363,0,0,0,707,150,2,15
26275457103,11,16,8,9,36,2310,0,0,0,707,300,2,5
26275457103,4,17,8,0,25,2860,0,0,0,701,100,2,9
69621023295,8,3,1,16,49,1710,0,0,0,714,1000,2,6
69621023295,7,4,1,0,54,2605,0,0,0,362,100,2,7
69621023295,8,5,1,7,56,336,0,0,0,714,1000,2,7
69621023295,3,6,1,10,51,1856,0,4,100,708,0,2,6
69621023295,3,7,1,1,7,414,0,3,150,708,0,2,3
30012425794,6,3,6,17,55,1883,0,0,0,709,600,5,12
30012425794,8,4,6,12,0,1953,0,0,0,714,500,5,16
30012425794,8,5,6,17,30,3147,0,0,0,714,1250,5,5
30012425794,6,6,6,23,18,275,0,0,0,709,150,5,11
30012425794,5,7,6,3,7,2113,0,0,0,703,500,5,14
17039908205,8,30,12,4,42,1397,0,0,0,714,1250,12,1
17039908205,1,31,12,18,36,2394,0,0,0,706,2000,12,2
17039908205,1,1,1,1,23,727,0,0,0,705,1500,12,9
17039908205,4,2,1,19,52,2002,0,0,0,702,200,12,7
17039908205,8,3,1,9,39,2097,0,0,0,714,750,12,4
66570923424,4,8,9,1,0,3458,0,0,0,701,250,7,5
66570923424,11,9,9,5,53,114,0,0,0,711,150,7,4
66570923424,5,10,9,13,46,2514,0,0,0,703,500,7,11
66570923424,1,11,9,16,1,1441,0,0,0,706,500,7,2
66570923424,6,12,9,23,40,3044,0,0,0,709,300,7,9
41044200671,8,26,5,13,29,2433,0,0,0,714,1250,13,8
41044200671,5,27,5,14,57,2131,0,0,0,703,250,13,4
41044200671,2,28,5,13,20,933,57,0,0,24,0,13,9
41044200671,9,29,5,21,7,1011,0,0,0,715,2000,13,6
41044200671,4,30,5,0,57,3436,0,0,0,701,100,13,8
19644544567,1,14,8,0,56,2523,0,0,0,705,1000,8,9
19644544567,8,15,8,12,10,3501,0,0,0,714,250,8,11
19644544567,10,16,8,7,25,2342,0,0,0,713,120,8,7
19644544567,7,17,8,9,23,3088,0,0,0,370,20,8,5
19644544567,3,18,8,3,18,2248,0,3,5,708,0,8,2
45545879150,2,8,12,18,34,2877,247,0,0,19,1,7,4
45545879150,7,9,12,23,9,634,0,0,0,10,60,7,2
45545879150,6,10,12,2,45,76,0,0,0,712,300,7,9
45545879150,3,11,12,23,36,1529,0,2,50,708,0,7,3
45545879150,3,12,12,21,40,2966,0,2,100,708,0,7,10
25805247756,8,6,9,10,54,2461,0,0,0,714,250,10,2
25805247756,3,7,9,1,22,207,0,2,5,708,0,10,14
25805247756,1,8,9,16,41,740,0,0,0,706,2000,10,7
25805247756,3,9,9,5,7,1053,0,1,100,708,0,10,1
25805247756,10,10,9,9,12,1696,0,0,0,713,30,10,15
54612093764,6,27,7,12,15,2601,0,0,0,709,750,6,12
54612093764,3,28,7,16,20,2761,0,3,50,708,0,6,6
54612093764,1,29,7,12,20,2084,0,0,0,705,2000,6,5
54612093764,9,30,7,7,56,2132,0,0,0,715,3000,6,13
54612093764,11,31,7,3,41,658,0,0,0,707,450,6,14
90659819669,11,20,7,15,19,1585,0,0,0,711,750,1,11
90659819669,9,21,7,23,25,2972,0,0,0,715,5000,1,14
90659819669,9,22,7,11,5,1493,0,0,0,715,3000,1,14
90659819669,1,23,7,23,26,480,0,0,0,705,1000,1,11
90659819669,4,24,7,7,14,1041,0,0,0,702,200,1,15
63118152018,10,5,9,10,57,3587,0,0,0,704,90,3,2
63118152018,10,6,9,2,20,1074,0,0,0,713,90,3,13
63118152018,8,7,9,21,1,260,0,0,0,714,1000,3,7
63118152018,1,8,9,16,59,2677,0,0,0,705,1500,3,15
63118152018,8,9,9,15,53,2562,0,0,0,714,1000,3,12
17955048205,6,27,3,20,47,2039,0,0,0,712,150,5,5
17955048205,10,28,3,15,44,249,0,0,0,704,90,5,7
17955048205,9,29,3,4,18,1948,0,0,0,715,1000,5,16
17955048205,3,30,3,6,45,534,0,1,10,708,0,5,13
17955048205,4,31,3,9,38,1303,0,0,0,701,200,5,8
35316211769,3,1,2,13,15,1998,0,1,100,708,0,4,6
35316211769,5,2,2,14,2,2972,0,0,0,703,250,4,10
35316211769,5,3,2,14,12,3003,0,0,0,703,250,4,9
35316211769,5,4,2,9,48,1386,0,0,0,703,1000,4,6
35316211769,4,5,2,12,52,1062,0,0,0,702,50,4,6
83406121836,2,12,9,16,14,2157,158,0,0,373,1,15,8
83406121836,9,13,9,10,22,1058,0,0,0,715,3000,15,4
83406121836,2,14,9,12,47,2157,54,0,0,370,0,15,15
83406121836,3,15,9,21,3,1408,0,2,20,708,0,15,12
83406121836,8,16,9,21,5,8,0,0,0,714,1250,15,16
12952933295,1,23,11,14,50,447,0,0,0,705,2000,11,16
12952933295,7,24,11,10,5,348,0,0,0,187,40,11,8
12952933295,9,25,11,8,37,2872,0,0,0,715,1000,11,9
12952933295,3,26,11,20,48,2252,0,4,5,708,0,11,14
12952933295,4,27,11,19,17,3573,0,0,0,701,50,11,10
28294737127,8,3,12,18,29,3547,0,0,0,714,250,9,11
28294737127,8,4,12,0,56,1649,0,0,0,714,750,9,2
28294737127,10,5,12,22,1,2629,0,0,0,704,120,9,9
28294737127,8,6,12,12,42,2552,0,0,0,714,500,9,15
28294737127,9,7,12,19,56,2128,0,0,0,715,3000,9,11
10026015873,9,25,12,19,43,628,0,0,0,715,4000,13,11
10026015873,3,26,12,2,19,1540,0,2,10,708,0,13,9
10026015873,11,27,12,6,19,1247,0,0,0,707,300,13,15
10026015873,4,28,12,15,5,1245,0,0,0,702,150,13,12
10026015873,7,29,12,16,7,3337,0,0,0,363,40,13,10
39103666357,10,10,12,5,9,248,0,0,0,704,120,9,9
39103666357,11,11,12,0,33,3139,0,0,0,707,450,9,14
39103666357,6,12,12,3,58,1347,0,0,0,709,300,9,13
39103666357,1,13,12,1,23,3567,0,0,0,706,2500,9,8
39103666357,3,14,12,2,28,507,0,3,200,708,0,9,11
29708899794,4,29,4,13,20,1165,0,0,0,701,250,15,8
29708899794,11,30,4,6,5,2774,0,0,0,707,150,15,9
29708899794,2,1,5,13,46,2873,59,0,0,36,0,15,3
29708899794,8,2,5,3,38,1178,0,0,0,714,750,15,7
29708899794,6,3,5,15,45,2613,0,0,0,709,300,15,5
50649022745,4,19,7,23,12,509,0,0,0,701,100,8,3
50649022745,4,20,7,4,47,3189,0,0,0,701,100,8,15
50649022745,10,21,7,1,51,3018,0,0,0,704,120,8,8
50649022745,9,22,7,19,56,832,0,0,0,715,3000,8,12
50649022745,6,23,7,9,58,631,0,0,0,710,300,8,2
80766336518,2,18,5,19,37,1542,244,0,0,446,1,3,8
80766336518,11,19,5,8,21,2643,0,0,0,711,300,3,10
80766336518,3,20,5,11,51,2691,0,2,20,708,0,3,15
80766336518,7,21,5,19,12,953,0,0,0,670,80,3,5
80766336518,5,22,5,3,26,1758,0,0,0,703,500,3,15
83088584197,3,19,1,21,47,843,0,2,200,708,0,15,9
83088584197,7,20,1,15,19,3516,0,0,0,282,80,15,7
83088584197,10,21,1,16,59,748,0,0,0,704,120,15,16
